施設ID,施設名,郵便番号,住所,方書,電話番号,FAX番号,緯度,経度,行政区コード,カテゴリリスト
2695,五鬼城展望公園,657-0103,灘区上野,,,,34.721712,135.213321,灘区,公園
2696,灘丸山公園,657-0812,灘区箕岡通1,,,,34.723714,135.219426,灘区,公園
2697,都賀川公園,657-0059,灘区篠原南町5,,,,34.711165,135.230069,灘区,公園
2698,大和公園,657-0032,灘区中郷町5,,,,34.71613,135.243158,灘区,公園
2699,西灘公園,657-0844,灘区都通1,,,,34.706666,135.229973,灘区,公園
2700,岩屋公園,657-0845,灘区岩屋中町1-6,,,,34.704823,135.223117,灘区,公園
2701,篠原公園,657-0066,灘区篠原中町5-2,,,,34.718379,135.226625,灘区,公園
2702,青谷川公園,657-0825,灘区中原通7,,,,34.711513,135.218348,灘区,公園
2703,鶴甲公園,657-0011,灘区鶴甲3,,,,34.736664,135.23774,灘区,公園
2704,福住公園,657-0824,灘区福住通7,,,,34.712893,135.217559,灘区,公園
2705,寿公園,657-0025,灘区高徳町3,,,,34.719772,135.242933,灘区,公園
2706,求女塚西公園,657-0844,灘区都通3-1,,,,34.704973,135.226539,灘区,公園
2707,烏帽子公園,657-0042,灘区烏帽子町1,,,,34.710375,135.238234,灘区,公園
2708,稗田公園,657-0833,灘区大内通5,,,,34.710547,135.222881,灘区,公園
2709,鶴甲南公園,657-0011,灘区鶴甲2,,,,34.732928,135.238116,灘区,公園
2710,土山町南公園,657-0022,灘区土山町,,,,34.728466,135.242461,灘区,公園
2712,護国神社前公園,657-0068,灘区篠原北町4-5,,,,34.72143,135.225048,灘区,公園
2713,成徳公園,657-0037,灘区備後町1,,,,34.714736,135.242246,灘区,公園
2714,高羽公園,657-0023,灘区高羽町4,,,,34.723013,135.238379,灘区,公園
2715,布引公園,651-0058,中央区葺合町山郡,,,,34.708117,135.192926,中央区,公園
2716,大倉山公園,650-0017,中央区楠町7,,,,34.686711,135.173059,中央区,公園
2717,諏訪山公園,650-0003,中央区山本通5,,,,34.698067,135.179944,中央区,公園
2718,東遊園地,650-0001,中央区加納町6,,,,34.687904,135.196375,中央区,公園
2719,生田川公園,651-0056,中央区熊内町4,,,,34.700117,135.200275,中央区,公園
2720,磯上公園,651-0085,中央区八幡通2,,,,34.691564,135.199128,中央区,公園
2721,相楽園,650-0004,中央区中山手通5,,,,34.692602,135.181784,中央区,公園
2722,小野浜公園,651-0083,中央区浜辺通1,,,,34.688934,135.20348,中央区,公園
2723,王子南公園,651-0062,中央区坂口通1,,,,34.707434,135.213311,中央区,公園
2724,宇治川公園,650-0004,中央区中山手通7-18,,,,34.691168,135.175379,中央区,公園
2725,宮本公園,651-0063,中央区宮本通3,,,,34.706618,135.210634,中央区,公園
2726,東川崎公園,650-0044,中央区東川崎町4,,,,34.67482,135.181446,中央区,公園
2727,花隈公園,650-0013,中央区花隈町,,,,34.688015,135.182868,中央区,公園
2728,雲中公園,651-0056,中央区熊内町3,,,,34.706131,135.19994,中央区,公園
2729,神若公園,651-0067,中央区神若通4,,,,34.70309,135.202174,中央区,公園
2730,野崎公園,651-0056,中央区熊内町1,,,,34.707339,135.203759,中央区,公園
2731,春日野公園,651-0063,中央区宮本通7,,,,34.706049,135.206187,中央区,公園
2732,御崎公園,652-0855,兵庫区御崎町1,,,,34.656964,135.169698,兵庫区,公園
2733,平野展望公園,652-0002,兵庫区平野町350-1,,,,34.693974,135.164645,兵庫区,公園
2734,会下山公園,652-0043,兵庫区会下山町1,,,,34.678023,135.157499,兵庫区,公園
2735,ひよどり展望公園,652-0052,兵庫区鵯越筋,,,,34.686987,135.15074,兵庫区,公園
2736,荒田公園,652-0032,兵庫区荒田町2-19,,,,34.682223,135.166705,兵庫区,公園
2737,湊川公園,652-0032,兵庫区荒田町1,,,,34.679444,135.166898,兵庫区,公園
2738,菊水公園,652-0058,兵庫区菊水町3-1,,,,34.686563,135.162392,兵庫区,公園
2739,遠矢浜公園,652-0866,兵庫区遠矢浜町2,,,,34.648673,135.169709,兵庫区,公園
2740,本町公園,652-0834,兵庫区本町1,,,,34.669261,135.174456,兵庫区,公園
2741,兵庫駅南公園,652-0897,兵庫区駅南通5,,,,34.66477,135.160584,兵庫区,公園
2742,湊町公園,652-0812,兵庫区湊町2,,,,34.675054,135.170835,兵庫区,公園
2743,天王川公園,652-0014,兵庫区下三条町,,,,34.688222,135.166227,兵庫区,公園
2744,会下山小公園,652-0043,兵庫区会下山町2,,,,34.678076,135.157478,兵庫区,公園
2745,夢野台公園,652-0056,兵庫区滝山町,,,,34.682908,135.151233,兵庫区,公園
2746,須佐野公園,652-0881,兵庫区松原通1丁目,,,,34.664746,135.170401,兵庫区,公園
2747,雪御所公園,652-0031,兵庫区雪御所町,,,,34.687181,135.164811,兵庫区,公園
2748,門口公園,652-0814,兵庫区門口町,,,,34.670607,135.170867,兵庫区,公園
2749,御旅公園(兵庫),652-0803,兵庫区大開通6,,,,34.672363,135.164328,兵庫区,公園
2750,西代公園,653-0832,長田区御船通5,,,,34.664302,135.144743,長田区,公園
2751,観音山公園,653-0823,長田区池田経町,,,,34.66732,135.144212,長田区,公園
2752,新湊川公園,653-0836,長田区神楽町1-5,,,,34.667245,135.148847,長田区,公園
2753,西山公園,653-0862,長田区西山町4,,,,34.676153,135.142361,長田区,公園
2754,大丸山公園,653-0806,長田区大丸町2-10,,,,34.677048,135.149399,長田区,公園
2755,若松公園,653-0038,長田区若松町6-3,,,,34.655577,135.143951,長田区,公園
2756,平和台公園,653-0855,長田区長尾町2,,,,34.667918,135.132575,長田区,公園
2757,志里池公園,653-0025,長田区真野町,,,,34.660314,135.152256,長田区,公園
2758,水笠公園,653-0842,長田区水笠通1,,,,34.660256,135.143901,長田区,公園
2759,一番町公園,653-0013,長田区一番町4,,,,34.666749,135.155093,長田区,公園
2760,長楽公園,653-0051,長田区野田町5,,,,34.650588,135.141122,長田区,公園
2761,しあわせの森,651-1102,北区山田町下谷上字中一里山,,,,34.715724,135.107288,北区,公園
2762,森林植物園,651-1242,北区山田町上谷上長尾1-2,,,,34.737722,135.181035,北区,公園
2763,再度公園,651-1243,北区山田町下谷上,,,,34.721051,135.172949,北区,公園
2764,神戸青少年公園,651-1623,北区淡河町野瀬字,,,,34.797629,135.144174,北区,公園
2765,ひよどりごえ森林公園,651-1102,北区山田町下谷上字中一里山,,,,34.694873,135.130012,北区,公園
2766,北神戸田園スポーツ公園,651-1311,北区有野町二郎753,,,,34.847557,135.222229,北区,公園
2767,ひよどり台1号周辺緑地,651-1123,北区ひよどり台4,,,,34.702583,135.125206,北区,公園
2768,大原山公園,651-1222,北区大原2,,,,34.745765,135.136567,北区,公園
2769,岡場公園,651-1301,北区藤原台北町1-3,,,,34.82395,135.222023,北区,公園
2770,掖谷公園,651-1514,北区鹿の子台南町5-3,,,,34.856786,135.211798,北区,公園
2771,ひよどり台6号周辺緑地,651-1123,北区ひよどり台5,,,,34.700589,135.118532,北区,公園
2772,ひよどり台2号周辺緑地,651-1123,北区ひよどり台4,,,,34.696002,135.127083,北区,公園
2773,瑞宝寺公園,651-1401,北区有馬町,,,,34.795638,135.255389,北区,公園
2774,ひよどり台公園,651-1123,北区ひよどり台3-8,,,,34.697784,135.122234,北区,公園
2775,ひよどり台5号周辺緑地,651-1123,北区ひよどり台2,,,,34.698172,135.116494,北区,公園
2776,鈴蘭公園,651-1132,北区南五葉5-1,,,,34.722603,135.135462,北区,公園
2777,ひよどり台3号周辺緑地,651-1123,北区ひよどり台1,,,,34.693074,135.119948,北区,公園
2778,千代ヶ谷公園,651-1513,北区鹿の子台北町6-21,,,,34.863345,135.218214,北区,公園
2779,君影台公園,651-1122,北区君影町1,,,,34.716853,135.133274,北区,公園
2780,吉尾公園,651-1302,北区藤原台中町6-21,,,,34.815635,135.213869,北区,公園
2781,柳谷公園,651-1303,北区藤原台南町4-35,,,,34.814882,135.207399,北区,公園
2782,蒲池公園,651-1302,北区藤原台中町4-20,,,,34.820788,135.215778,北区,公園
2783,栗ノ木谷公園,651-1301,北区藤原台北町5-1,,,,34.829261,135.221947,北区,公園
2784,生野中央公園,651-1503,北区道場町生野字,,,,34.863239,135.247643,北区,公園
2785,畑の辻緑道,651-1233,北区日の峰3,,,,34.75911,135.144788,北区,公園
2786,ひよどり台4号周辺緑地,651-1123,北区ひよどり台2,,,,34.694891,135.117459,北区,公園
2787,淡河町公園,651-1612,北区淡河町東畑字,,,,34.81582,135.130323,北区,公園
2788,愛宕山公園,651-1401,北区有馬町,,,,34.794471,135.247815,北区,公園
2789,八多町公園(田園コミュニティパーク八多町公園),651-1343,北区八多町附物字下殿関,,,,34.821048,135.197888,北区,公園
2790,南鈴蘭台公園,651-1121,北区星和台5,,,,34.720314,135.119653,北区,公園
2791,両畑公園,651-1131,北区北五葉7-2,,,,34.73146,135.138716,北区,公園
2792,正利の尾公園,651-1223,北区桂木4,,,,34.754721,135.148578,北区,公園
2793,有野公園,651-1321,北区有野台3-1,,,,34.813935,135.228921,北区,公園
2794,つくしが丘公園,651-1212,北区筑紫が丘3-3,,,,34.745412,135.164012,北区,公園
2795,崎ヶ谷公園,651-1131,北区北五葉2,,,,34.729181,135.131214,北区,公園
2796,西泉台公園,651-1141,北区泉台5-12,,,,34.739349,135.13338,北区,公園
2797,足谷公園,651-1304,北区京地1,,,,34.834115,135.217026,北区,公園
2798,六甲唐櫃台公園,651-1332,北区唐櫃台4ー38,,,,34.786548,135.211205,北区,公園
2799,切畑公園,651-1321,北区有野台2-10,,,,34.812147,135.224158,北区,公園
2800,松尾公園,654-0151,須磨区北落合3-2,,,,34.686775,135.090551,須磨区,公園
2801,名谷公園,654-0155,須磨区西落合7-4,,,,34.683277,135.088626,須磨区,公園
2802,椿谷公園,654-0131,須磨区横尾6-2,,,,34.672231,135.110105,須磨区,公園
2803,東落合緑地,654-0153,須磨区南落合4,,,,34.677732,135.106945,須磨区,公園
2804,妙法寺川公園,654-0023,須磨区戎町5,,,,34.655107,135.130441,須磨区,公園
2805,滝が谷公園,654-0162,須磨区神の谷3-12,,,,34.686996,135.083336,須磨区,公園
2806,武蔵谷公園,654-0153,須磨区南落合3,,,,34.677467,135.101076,須磨区,公園
2807,中落合緑地,654-0154,須磨区中落合3,,,,34.683321,135.093185,須磨区,公園
2808,高倉台4号周辺緑地,654-0081,須磨区高倉台7,,,,34.655963,135.099059,須磨区,公園
2809,下中島公園,654-0035,須磨区中島町1,,,,34.651821,135.130337,須磨区,公園
2810,友が台公園,654-0143,須磨区菅の台6-16,,,,34.667523,135.086893,須磨区,公園
2811,高倉台公園,654-0081,須磨区高倉台3-6,,,,34.655186,135.105786,須磨区,公園
2812,竜が丘公園,654-0141,須磨区竜が台5-19,,,,34.674176,135.089012,須磨区,公園
2813,殿津谷公園,654-0152,須磨区東落合2-16,,,,34.683526,135.099759,須磨区,公園
2814,畑ヶ谷公園,654-0151,須磨区北落合5,,,,34.691385,135.092845,須磨区,公園
2815,多井畑東緑地,654-0134,須磨区多井畑東町,,,,34.663707,135.096833,須磨区,公園
2816,中落合公園,654-0151,須磨区北落合3,,,,34.683458,135.090841,須磨区,公園
2817,竜が台緑地,654-0141,須磨区竜が台3,,,,34.67715,135.089532,須磨区,公園
2818,高倉台1号周辺緑地,654-0081,須磨区高倉台2,,,,34.658399,135.106237,須磨区,公園
2819,天井川公園,654-0064,須磨区北町1-1,,,,34.650756,135.127115,須磨区,公園
2820,向山公園,654-0123,須磨区清水台,,,,34.68269,135.108662,須磨区,公園
2821,多井畑東公園,654-0134,須磨区多井畑東町10,,,,34.665379,135.098791,須磨区,公園
2822,道正台公園,654-0153,須磨区南落合1-18,,,,34.674525,135.103716,須磨区,公園
2823,衣掛公園,654-0047,須磨区磯馴町1,,,,34.648236,135.131117,須磨区,公園
2824,向坂公園,654-0103,須磨区白川台7,,,,34.696977,135.100942,須磨区,公園
2825,白川高尾公園,654-0102,須磨区東白川台4-12,,,,34.694666,135.105631,須磨区,公園
2826,北須磨公園,654-0142,須磨区友が丘7,,,,34.669561,135.097659,須磨区,公園
2827,城が丘中央公園,654-0103,須磨区白川台5,,,,34.692399,135.100073,須磨区,公園
2828,道正川公園,654-0153,須磨区南落合1-18-5,,,,34.675376,135.103356,須磨区,公園
2829,細が谷公園,654-0152,須磨区東落合3-33,,,,34.686402,135.102313,須磨区,公園
2830,菅の台西公園,654-0143,須磨区菅の台7-16,,,,34.667307,135.08008,須磨区,公園
2831,東須磨公園,654-0031,須磨区権現町2,,,,34.656007,135.130624,須磨区,公園
2832,高倉台小松公園,654-0081,須磨区高倉台6-11,,,,34.659224,135.101961,須磨区,公園
2833,菅の台北公園,654-0143,須磨区菅の台4,,,,34.672204,135.084747,須磨区,公園
2834,友が丘西公園,654-0142,須磨区友が丘4,,,,34.66702,135.090905,須磨区,公園
2835,名谷南センター公園,654-0143,須磨区菅の台3,,,,34.673245,135.087263,須磨区,公園
2836,友が丘中公園,654-0142,須磨区友が丘2,,,,34.667506,135.096163,須磨区,公園
2837,野路山公園,654-0121,須磨区妙法寺字兀山,,,,34.676753,135.121928,須磨区,公園
2838,菅の台南公園,654-0143,須磨区菅の台7,,,,34.664788,135.077333,須磨区,公園
2839,名谷タウンズファーム,654-0162,須磨区神の谷,,,,34.686144,135.080922,須磨区,公園
2840,須磨緑が丘公園,654-0113,須磨区緑が丘2-4,,,,34.681005,135.119251,須磨区,公園
2841,池の内公園,654-0121,須磨区妙法寺字池の内,,,,34.676139,135.119251,須磨区,公園
2842,友が丘南公園,654-0142,須磨区友が丘3,,,,34.665136,135.096916,須磨区,公園
2843,横尾中公園,654-0131,須磨区横尾8-2,,,,34.671829,135.108243,須磨区,公園
2844,舞子東海浜緑地,655-0036,垂水区海岸通,,,,34.628211,135.042207,垂水区,公園
2845,垂水健康公園,655-0852,垂水区名谷町,,,,34.660287,135.064045,垂水区,公園
2846,五色山北小公園,655-0035,垂水区五色山町5-1804-24,,,,34.63263,135.042658,垂水区,公園
2847,学が丘緑地,655-0004,垂水区学が丘6-1,,,,34.661434,135.061026,垂水区,公園
2848,五色塚公園,655-0035,垂水区五色山4-1,,,,34.629818,135.045887,垂水区,公園
2849,東谷公園,655-0043,垂水区南多聞台4,,,,34.651912,135.032701,垂水区,公園
2850,南多聞公園,655-0041,垂水区神陵台6-1,,,,34.658628,135.037862,垂水区,公園
2851,多聞台東公園,655-0007,垂水区多聞台1,,,,34.660948,135.045712,垂水区,公園
2852,苔谷公園,655-0046,垂水区舞子台町2,,,,34.636452,135.035829,垂水区,公園
2853,矢元台公園,655-0049,垂水区狩口台2-7,,,,34.649564,135.025889,垂水区,公園
2854,学が丘南公園,655-0004,垂水区学が丘1-2,,,,34.649493,135.050192,垂水区,公園
2855,本多聞公園,655-0006,垂水区本多聞4,,,,34.658346,135.051756,垂水区,公園
2856,学ヶ丘北公園,655-0004,垂水区学が丘5-3,,,,34.660058,135.059609,垂水区,公園
2857,本多聞南公園,655-0006,垂水区本多聞7,,,,34.652274,135.044203,垂水区,公園
2858,舞子台緑地,655-0046,垂水区舞子台7-2,,,,34.640411,135.039053,垂水区,公園
2859,松ヶ池公園,655-0007,垂水区多聞台5-1,,,,34.664417,135.043151,垂水区,公園
2860,西舞子緑地,655-0049,垂水区狩口台3-1,,,,34.650464,135.029923,垂水区,公園
2861,折が谷公園,655-0004,垂水区学が丘1,,,,34.649379,135.051745,垂水区,公園
2862,つつじが丘公園,655-0853,垂水区つつじが丘4,,,,34.659766,135.078192,垂水区,公園
2863,清玄高倉公園,655-0865,垂水区清玄町,,,,34.652384,135.09635,垂水区,公園
2864,高曽公園,655-0852,垂水区名谷町字高曽,,,,34.667444,135.077457,垂水区,公園
